route_id	seed	winner_index	side	zone_id	sample_station_index	x	z	crossing_station_index	gate_low	gate_high	local_transition_capacity	local_bridgeable_delta	raw_h	raw_optimistic_margin	raw_pessimistic_margin	unclipped_all_landmarks_h	unclipped_all_optimistic_margin	unclipped_all_pessimistic_margin	authored_zone_landmarks_h	authored_zone_optimistic_margin	authored_zone_pessimistic_margin	claim_scope	gate_value_scope
route_037	15219119262482319357	1047	b	kragmar_blackwind_rise	497	-2400	1004	401	97	97	11	21	142	-24	-24	142	-24	-24	142	-24	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	17842018860885445630	3438	a	kragmar_ossuary_reach	305	-2400	1196	401	97	97	11	21	53	-23	-23	200	-82	-82	200	-82	-82	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_037	17842018860885445630	3438	b	kragmar_blackwind_rise	497	-2400	1004	401	97	97	11	21	206	-88	-88	206	-88	-88	206	-88	-88	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_038	0	0	a	kragmar_speargrass_reach	305	-900	1196	401	57	97	11	21	81	21	-3	81	21	-3	81	21	-3	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	0	0	b	kragmar_bannerbreak_mesa	497	-900	1004	401	57	97	11	21	77	21	1	77	21	1	77	21	1	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	5270046902118333881	2192	a	kragmar_speargrass_reach	305	-900	1196	401	57	97	11	21	55	19	-21	55	19	-21	55	19	-21	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	5270046902118333881	2192	b	kragmar_bannerbreak_mesa	497	-900	1004	401	57	97	11	21	92	21	-14	92	21	-14	92	21	-14	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	16178445837170081103	1713	a	kragmar_speargrass_reach	305	-900	1196	401	57	97	11	21	64	21	-12	64	21	-12	64	21	-12	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	16178445837170081103	1713	b	kragmar_bannerbreak_mesa	497	-900	1004	401	57	97	11	21	115	3	-37	115	3	-37	115	3	-37	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	15219119262482319357	1047	a	kragmar_speargrass_reach	305	-900	1196	401	57	97	11	21	57	21	-19	57	21	-19	57	21	-19	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	15219119262482319357	1047	b	kragmar_bannerbreak_mesa	497	-900	1004	401	57	97	11	21	123	-5	-45	123	-5	-45	123	-5	-45	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	17842018860885445630	3438	a	kragmar_speargrass_reach	305	-900	1196	401	57	97	11	21	58	21	-18	58	21	-18	58	21	-18	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_038	17842018860885445630	3438	b	kragmar_bannerbreak_mesa	497	-900	1004	401	57	97	11	21	131	-13	-53	131	-13	-53	131	-13	-53	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_039	0	0	a	kragmar_whispering_reedlands	305	900	1196	401	61	61	11	21	11	-29	-29	11	-29	-29	11	-29	-29	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	0	0	b	kragmar_thunderroot_wilds	497	900	1004	401	61	61	11	21	127	-45	-45	127	-45	-45	127	-45	-45	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	5270046902118333881	2192	a	kragmar_whispering_reedlands	305	900	1196	401	61	61	11	21	12	-28	-28	12	-28	-28	12	-28	-28	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	5270046902118333881	2192	b	kragmar_thunderroot_wilds	497	900	1004	401	61	61	11	21	181	-99	-99	181	-99	-99	181	-99	-99	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	16178445837170081103	1713	a	kragmar_whispering_reedlands	305	900	1196	401	61	61	11	21	13	-27	-27	13	-27	-27	13	-27	-27	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	16178445837170081103	1713	b	kragmar_thunderroot_wilds	497	900	1004	401	61	61	11	21	136	-54	-54	136	-54	-54	136	-54	-54	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	15219119262482319357	1047	a	kragmar_whispering_reedlands	305	900	1196	401	61	61	11	21	14	-26	-26	14	-26	-26	14	-26	-26	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	15219119262482319357	1047	b	kragmar_thunderroot_wilds	497	900	1004	401	61	61	11	21	123	-41	-41	123	-41	-41	123	-41	-41	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	17842018860885445630	3438	a	kragmar_whispering_reedlands	305	900	1196	401	61	61	11	21	16	-24	-24	16	-24	-24	16	-24	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_039	17842018860885445630	3438	b	kragmar_thunderroot_wilds	497	900	1004	401	61	61	11	21	188	-106	-106	188	-106	-106	188	-106	-106	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	0	0	a	kragmar_totemwater_reach	305	2400	1196	401	61	61	11	21	10	-30	-30	14	-26	-26	14	-26	-26	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	0	0	b	kragmar_thunderroot_wilds	497	2400	1004	401	61	61	11	21	152	-70	-70	152	-70	-70	152	-70	-70	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	5270046902118333881	2192	a	kragmar_totemwater_reach	305	2400	1196	401	61	61	11	21	20	-20	-20	21	-19	-19	21	-19	-19	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	5270046902118333881	2192	b	kragmar_thunderroot_wilds	497	2400	1004	401	61	61	11	21	181	-99	-99	181	-99	-99	181	-99	-99	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	16178445837170081103	1713	a	kragmar_totemwater_reach	305	2400	1196	401	61	61	11	21	13	-27	-27	8	-32	-32	8	-32	-32	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	16178445837170081103	1713	b	kragmar_thunderroot_wilds	497	2400	1004	401	61	61	11	21	155	-73	-73	155	-73	-73	155	-73	-73	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	15219119262482319357	1047	a	kragmar_totemwater_reach	305	2400	1196	401	61	61	11	21	16	-24	-24	9	-31	-31	9	-31	-31	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	15219119262482319357	1047	b	kragmar_thunderroot_wilds	497	2400	1004	401	61	61	11	21	126	-44	-44	126	-44	-44	126	-44	-44	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	17842018860885445630	3438	a	kragmar_totemwater_reach	305	2400	1196	401	61	61	11	21	14	-26	-26	9	-31	-31	9	-31	-31	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_040	17842018860885445630	3438	b	kragmar_thunderroot_wilds	497	2400	1004	401	61	61	11	21	172	-90	-90	172	-90	-90	172	-90	-90	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_041	0	0	a	kragmar_blackwind_rise	555	-1246	904	651	97	145	11	21	176	-10	-58	176	-10	-58	176	-10	-58	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	0	0	b	kragmar_bannerbreak_mesa	747	-1054	1096	651	97	145	11	21	83	7	-41	83	7	-41	83	7	-41	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	5270046902118333881	2192	a	kragmar_blackwind_rise	555	-1246	904	651	97	145	11	21	191	-25	-73	191	-25	-73	191	-25	-73	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	5270046902118333881	2192	b	kragmar_bannerbreak_mesa	747	-1054	1096	651	97	145	11	21	97	21	-27	97	21	-27	97	21	-27	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	16178445837170081103	1713	a	kragmar_blackwind_rise	555	-1246	904	651	97	145	11	21	177	-11	-59	177	-11	-59	177	-11	-59	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	16178445837170081103	1713	b	kragmar_bannerbreak_mesa	747	-1054	1096	651	97	145	11	21	106	21	-18	106	21	-18	106	21	-18	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	15219119262482319357	1047	a	kragmar_blackwind_rise	555	-1246	904	651	97	145	11	21	170	-4	-52	170	-4	-52	170	-4	-52	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	15219119262482319357	1047	b	kragmar_bannerbreak_mesa	747	-1054	1096	651	97	145	11	21	118	21	-6	118	21	-6	118	21	-6	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	17842018860885445630	3438	a	kragmar_blackwind_rise	555	-1246	904	651	97	145	11	21	123	21	-5	123	21	-5	123	21	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_041	17842018860885445630	3438	b	kragmar_bannerbreak_mesa	747	-1054	1096	651	97	145	11	21	134	21	-16	134	21	-16	134	21	-16	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	0	0	a	kragmar_bannerbreak_mesa	555	554	904	651	97	145	11	21	98	21	-26	98	21	-26	98	21	-26	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	0	0	b	kragmar_thunderroot_wilds	747	746	1096	651	97	145	11	21	133	21	-15	133	21	-15	133	21	-15	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	5270046902118333881	2192	a	kragmar_bannerbreak_mesa	555	554	904	651	97	145	11	21	91	15	-33	91	15	-33	91	15	-33	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	5270046902118333881	2192	b	kragmar_thunderroot_wilds	747	746	1096	651	97	145	11	21	186	-20	-68	186	-20	-68	186	-20	-68	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	16178445837170081103	1713	a	kragmar_bannerbreak_mesa	555	554	904	651	97	145	11	21	125	21	-7	125	21	-7	125	21	-7	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	16178445837170081103	1713	b	kragmar_thunderroot_wilds	747	746	1096	651	97	145	11	21	143	21	-25	143	21	-25	143	21	-25	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	15219119262482319357	1047	a	kragmar_bannerbreak_mesa	555	554	904	651	97	145	11	21	104	21	-20	104	21	-20	104	21	-20	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	15219119262482319357	1047	b	kragmar_thunderroot_wilds	747	746	1096	651	97	145	11	21	121	21	-3	121	21	-3	121	21	-3	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	17842018860885445630	3438	a	kragmar_bannerbreak_mesa	555	554	904	651	97	145	11	21	111	21	-13	111	21	-13	111	21	-13	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_042	17842018860885445630	3438	b	kragmar_thunderroot_wilds	747	746	1096	651	97	145	11	21	194	-28	-76	194	-28	-76	194	-28	-76	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	0	0	a	elandor_stormvault_heights	355	-2000	-346	451	97	225	11	21	156	21	-48	156	21	-48	156	21	-48	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	0	0	b	front_gravesalt_escarpment	547	-2000	-154	451	97	225	11	21	148	21	-56	163	21	-45	163	21	-45	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	5270046902118333881	2192	a	elandor_stormvault_heights	355	-2000	-346	451	97	225	11	21	137	21	-67	137	21	-67	137	21	-67	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	5270046902118333881	2192	b	front_gravesalt_escarpment	547	-2000	-154	451	97	225	11	21	137	21	-67	205	21	-87	205	21	-87	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	16178445837170081103	1713	a	elandor_stormvault_heights	355	-2000	-346	451	97	225	11	21	152	21	-52	152	21	-52	152	21	-52	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	16178445837170081103	1713	b	front_gravesalt_escarpment	547	-2000	-154	451	97	225	11	21	140	21	-64	191	21	-73	191	21	-73	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	15219119262482319357	1047	a	elandor_stormvault_heights	355	-2000	-346	451	97	225	11	21	149	21	-55	149	21	-55	149	21	-55	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	15219119262482319357	1047	b	front_gravesalt_escarpment	547	-2000	-154	451	97	225	11	21	133	21	-71	119	21	-85	119	21	-85	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	17842018860885445630	3438	a	elandor_stormvault_heights	355	-2000	-346	451	97	225	11	21	140	21	-64	140	21	-64	140	21	-64	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_043	17842018860885445630	3438	b	front_gravesalt_escarpment	547	-2000	-154	451	97	225	11	21	119	21	-85	173	21	-55	173	21	-55	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_044	0	0	a	elandor_stormvault_heights	676	-1125	-346	772	61	61	11	21	174	-92	-92	174	-92	-92	174	-92	-92	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	0	0	b	front_broken_causeway	868	-1125	-154	772	61	61	11	21	14	-26	-26	18	-22	-22	18	-22	-22	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	5270046902118333881	2192	a	elandor_stormvault_heights	676	-1125	-346	772	61	61	11	21	160	-78	-78	160	-78	-78	160	-78	-78	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	5270046902118333881	2192	b	front_broken_causeway	868	-1125	-154	772	61	61	11	21	12	-28	-28	17	-23	-23	17	-23	-23	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	16178445837170081103	1713	a	elandor_stormvault_heights	676	-1125	-346	772	61	61	11	21	125	-43	-43	125	-43	-43	125	-43	-43	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	16178445837170081103	1713	b	front_broken_causeway	868	-1125	-154	772	61	61	11	21	13	-27	-27	14	-26	-26	14	-26	-26	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	15219119262482319357	1047	a	elandor_stormvault_heights	676	-1125	-346	772	61	61	11	21	184	-102	-102	184	-102	-102	184	-102	-102	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	15219119262482319357	1047	b	front_broken_causeway	868	-1125	-154	772	61	61	11	21	8	-32	-32	14	-26	-26	14	-26	-26	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	17842018860885445630	3438	a	elandor_stormvault_heights	676	-1125	-346	772	61	61	11	21	188	-106	-106	188	-106	-106	188	-106	-106	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_044	17842018860885445630	3438	b	front_broken_causeway	868	-1125	-154	772	61	61	11	21	11	-29	-29	8	-32	-32	8	-32	-32	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	0	0	a	elandor_ashenward_march	376	-375	-346	472	25	25	11	21	54	-8	-8	48	-2	-2	48	-2	-2	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	0	0	b	front_broken_causeway	568	-375	-154	472	25	25	11	21	8	4	4	17	13	13	17	13	13	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	5270046902118333881	2192	a	elandor_ashenward_march	376	-375	-346	472	25	25	11	21	44	2	2	39	7	7	39	7	7	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	5270046902118333881	2192	b	front_broken_causeway	568	-375	-154	472	25	25	11	21	13	9	9	16	12	12	16	12	12	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	16178445837170081103	1713	a	elandor_ashenward_march	376	-375	-346	472	25	25	11	21	70	-24	-24	60	-14	-14	60	-14	-14	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	16178445837170081103	1713	b	front_broken_causeway	568	-375	-154	472	25	25	11	21	15	11	11	17	13	13	17	13	13	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	15219119262482319357	1047	a	elandor_ashenward_march	376	-375	-346	472	25	25	11	21	54	-8	-8	47	-1	-1	47	-1	-1	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	15219119262482319357	1047	b	front_broken_causeway	568	-375	-154	472	25	25	11	21	15	11	11	9	5	5	9	5	5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	17842018860885445630	3438	a	elandor_ashenward_march	376	-375	-346	472	25	25	11	21	58	-12	-12	52	-6	-6	52	-6	-6	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_045	17842018860885445630	3438	b	front_broken_causeway	568	-375	-154	472	25	25	11	21	15	11	11	10	6	6	10	6	6	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_046	0	0	a	elandor_ashenward_march	376	375	-346	472	57	97	11	21	51	15	-25	45	9	-31	45	9	-31	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	0	0	b	front_shattered_line	568	375	-154	472	57	97	11	21	105	13	-27	59	21	-17	59	21	-17	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	5270046902118333881	2192	a	elandor_ashenward_march	376	375	-346	472	57	97	11	21	44	8	-32	39	3	-37	39	3	-37	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	5270046902118333881	2192	b	front_shattered_line	568	375	-154	472	57	97	11	21	102	16	-24	47	11	-29	47	11	-29	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	16178445837170081103	1713	a	elandor_ashenward_march	376	375	-346	472	57	97	11	21	66	21	-10	57	21	-19	57	21	-19	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	16178445837170081103	1713	b	front_shattered_line	568	375	-154	472	57	97	11	21	89	21	-11	42	6	-34	42	6	-34	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	15219119262482319357	1047	a	elandor_ashenward_march	376	375	-346	472	57	97	11	21	81	21	-3	71	21	-5	71	21	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	15219119262482319357	1047	b	front_shattered_line	568	375	-154	472	57	97	11	21	90	21	-12	58	21	-18	58	21	-18	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	17842018860885445630	3438	a	elandor_ashenward_march	376	375	-346	472	57	97	11	21	43	7	-33	39	3	-37	39	3	-37	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_046	17842018860885445630	3438	b	front_shattered_line	568	375	-154	472	57	97	11	21	70	21	-6	69	21	-7	69	21	-7	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	0	0	a	elandor_glassroot_wilds	676	1125	-346	772	97	145	11	21	197	-31	-79	197	-31	-79	197	-31	-79	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	0	0	b	front_shattered_line	868	1125	-154	772	97	145	11	21	129	21	-11	43	-33	-81	43	-33	-81	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	5270046902118333881	2192	a	elandor_glassroot_wilds	676	1125	-346	772	97	145	11	21	165	1	-47	165	1	-47	165	1	-47	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	5270046902118333881	2192	b	front_shattered_line	868	1125	-154	772	97	145	11	21	125	21	-7	57	-19	-67	57	-19	-67	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	16178445837170081103	1713	a	elandor_glassroot_wilds	676	1125	-346	772	97	145	11	21	181	-15	-63	181	-15	-63	181	-15	-63	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	16178445837170081103	1713	b	front_shattered_line	868	1125	-154	772	97	145	11	21	98	21	-26	54	-22	-70	54	-22	-70	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	15219119262482319357	1047	a	elandor_glassroot_wilds	676	1125	-346	772	97	145	11	21	134	21	-16	134	21	-16	134	21	-16	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	15219119262482319357	1047	b	front_shattered_line	868	1125	-154	772	97	145	11	21	106	21	-18	65	-11	-59	65	-11	-59	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	17842018860885445630	3438	a	elandor_glassroot_wilds	676	1125	-346	772	97	145	11	21	146	20	-28	146	20	-28	146	20	-28	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_047	17842018860885445630	3438	b	front_shattered_line	868	1125	-154	772	97	145	11	21	72	-4	-52	54	-22	-70	54	-22	-70	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	0	0	a	elandor_glassroot_wilds	355	2000	-346	451	97	225	11	21	121	21	-83	122	21	-82	122	21	-82	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	0	0	b	front_skyglass_canopy	547	2000	-154	451	97	225	11	21	116	21	-88	53	-23	-151	53	-23	-151	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	5270046902118333881	2192	a	elandor_glassroot_wilds	355	2000	-346	451	97	225	11	21	145	21	-59	144	21	-60	144	21	-60	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	5270046902118333881	2192	b	front_skyglass_canopy	547	2000	-154	451	97	225	11	21	134	21	-70	55	-21	-149	55	-21	-149	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	16178445837170081103	1713	a	elandor_glassroot_wilds	355	2000	-346	451	97	225	11	21	139	21	-65	139	21	-65	139	21	-65	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	16178445837170081103	1713	b	front_skyglass_canopy	547	2000	-154	451	97	225	11	21	147	21	-57	42	-34	-162	42	-34	-162	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	15219119262482319357	1047	a	elandor_glassroot_wilds	355	2000	-346	451	97	225	11	21	124	21	-80	125	21	-79	125	21	-79	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	15219119262482319357	1047	b	front_skyglass_canopy	547	2000	-154	451	97	225	11	21	130	21	-74	49	-27	-155	49	-27	-155	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	17842018860885445630	3438	a	elandor_glassroot_wilds	355	2000	-346	451	97	225	11	21	141	21	-63	141	21	-63	141	21	-63	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_048	17842018860885445630	3438	b	front_skyglass_canopy	547	2000	-154	451	97	225	11	21	120	21	-84	70	-6	-134	70	-6	-134	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	0	0	a	kragmar_blackwind_rise	355	-2000	346	451	97	225	11	21	157	21	-47	157	21	-47	157	21	-47	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	0	0	b	front_gravesalt_escarpment	547	-2000	154	451	97	225	11	21	148	21	-56	167	21	-49	167	21	-49	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	5270046902118333881	2192	a	kragmar_blackwind_rise	355	-2000	346	451	97	225	11	21	139	21	-65	139	21	-65	139	21	-65	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	5270046902118333881	2192	b	front_gravesalt_escarpment	547	-2000	154	451	97	225	11	21	138	21	-66	209	21	-91	209	21	-91	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	16178445837170081103	1713	a	kragmar_blackwind_rise	355	-2000	346	451	97	225	11	21	135	21	-69	135	21	-69	135	21	-69	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	16178445837170081103	1713	b	front_gravesalt_escarpment	547	-2000	154	451	97	225	11	21	137	21	-67	193	21	-75	193	21	-75	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	15219119262482319357	1047	a	kragmar_blackwind_rise	355	-2000	346	451	97	225	11	21	147	21	-57	147	21	-57	147	21	-57	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	15219119262482319357	1047	b	front_gravesalt_escarpment	547	-2000	154	451	97	225	11	21	133	21	-71	124	21	-80	124	21	-80	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	17842018860885445630	3438	a	kragmar_blackwind_rise	355	-2000	346	451	97	225	11	21	153	21	-51	153	21	-51	153	21	-51	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_049	17842018860885445630	3438	b	front_gravesalt_escarpment	547	-2000	154	451	97	225	11	21	121	21	-83	172	21	-54	172	21	-54	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
