output	source	source_sha256	output_sha256	license	modification
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_feet_stormweave.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_boots_dwarf.png	c0aac508018cb6b9024bf7cca732754b5560d9dd7b263e0853874e6547c7f905	c0aac508018cb6b9024bf7cca732754b5560d9dd7b263e0853874e6547c7f905	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_feet_woven.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_boots_chetwood.png	60eb6cf9157364344a005fa2d4d002836a1304641301c8f71ea3d43f51bb29a5	60eb6cf9157364344a005fa2d4d002836a1304641301c8f71ea3d43f51bb29a5	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_head.png	see owning LICENSE-media.md and tools/r10_art	-	11b1991d77996fb992517dc3100c582e2cb81a1a208045a22315a9dcd55a94ef	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_head_heavy.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_hood_wizard_blue.png	f3c839766b2f68bdb0f382cbe8c26af834e86aeb771caf294d92511f83f3a030	f3c839766b2f68bdb0f382cbe8c26af834e86aeb771caf294d92511f83f3a030	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_head_patch.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_hood_ettenmoor.png	1d260edd287f4e33f2179c933bfb3a5a06884dcaffda56657a7bc2cd025691c7	1d260edd287f4e33f2179c933bfb3a5a06884dcaffda56657a7bc2cd025691c7	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_head_silk.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_hood_wizard_white.png	a0590ef4dd2f420810e6794cca8b7341ddee0cfb2cde6f28044f54f90e3dab32	a0590ef4dd2f420810e6794cca8b7341ddee0cfb2cde6f28044f54f90e3dab32	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_head_silkweave.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_hood_elven.png	1a4bc048d454c5773131b24b70a7c8944fe262e0121ff21e001f925354d3ac62	1a4bc048d454c5773131b24b70a7c8944fe262e0121ff21e001f925354d3ac62	Amaz CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_head_stormweave.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_hood_ettenmoor.png	1d260edd287f4e33f2179c933bfb3a5a06884dcaffda56657a7bc2cd025691c7	1d260edd287f4e33f2179c933bfb3a5a06884dcaffda56657a7bc2cd025691c7	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_head_woven.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_cap_chetwood.png	d0d795710644fbfc62e9a660278efbe4f87a61873b95ed2247b0cd18f00e16e5	d0d795710644fbfc62e9a660278efbe4f87a61873b95ed2247b0cd18f00e16e5	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_legs.png	see owning LICENSE-media.md and tools/r10_art	-	9cd880498d46d14e6cce3b873b8e12f122b2eb2d725e6339f5f13d449f7a8ee1	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_legs_heavy.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_pants_midgewater.png	1a4538dee15b15d56c1a45ec5bc2211813b686f7c896f581964b0393a070c6c7	1a4538dee15b15d56c1a45ec5bc2211813b686f7c896f581964b0393a070c6c7	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_legs_patch.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_pants_midgewater.png	1a4538dee15b15d56c1a45ec5bc2211813b686f7c896f581964b0393a070c6c7	1a4538dee15b15d56c1a45ec5bc2211813b686f7c896f581964b0393a070c6c7	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_legs_silk.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_pants_midgewater.png	1a4538dee15b15d56c1a45ec5bc2211813b686f7c896f581964b0393a070c6c7	1a4538dee15b15d56c1a45ec5bc2211813b686f7c896f581964b0393a070c6c7	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_legs_silkweave.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_pants_chetwood.png	06e8a8cde9572c2165da025a7e49d809518cb784c6bdd8fc9d43c9a818baaa23	06e8a8cde9572c2165da025a7e49d809518cb784c6bdd8fc9d43c9a818baaa23	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_legs_stormweave.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_pants_chetwood.png	06e8a8cde9572c2165da025a7e49d809518cb784c6bdd8fc9d43c9a818baaa23	06e8a8cde9572c2165da025a7e49d809518cb784c6bdd8fc9d43c9a818baaa23	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_cloth_legs_woven.png	/home/jan/projects/grudgelands/reference_projects/Lord-of-the-Test/mods/lottclothes/textures/lottclothes_pants_chetwood.png	06e8a8cde9572c2165da025a7e49d809518cb784c6bdd8fc9d43c9a818baaa23	06e8a8cde9572c2165da025a7e49d809518cb784c6bdd8fc9d43c9a818baaa23	Flipsels CC BY-SA 3.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_chest_cured.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/dune_chestplate.png	f58b30c8e089704e4c8ae2c29a733a6287e93174c4008bf99dd10c430f1fbaa6;23f885764a67e661c37a2b754940ebb762f33356f4fe94debc173e4a3fc2afa6	5dbfbf9a5446f598b7e7c638f1666147e25bc579f0132d93c54a23410a82a65a	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #9b7148 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_chest_heavy.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/wild_chestplate.png	f58b30c8e089704e4c8ae2c29a733a6287e93174c4008bf99dd10c430f1fbaa6;802275682a85565344bc8fbafce4c933587919b9d03cacfd21edc8fce52f19c9	219e4def47d08a34fd7f395dab058092b1ebdbd7aa9a25d7f54141af25737f3c	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #6f4a2f 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_chest_light.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/sentry_chestplate.png	f58b30c8e089704e4c8ae2c29a733a6287e93174c4008bf99dd10c430f1fbaa6;29c53fef44232fca57a2feacfac14a3c656f0d046c8ff70adbb75ca1a4ec0121	a64002354fd862bf700adb5aadb803713839fa32f99018faf638b13e2e01c28c	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #9a704c 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_chest_nightscale.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/silence_chestplate.png	f58b30c8e089704e4c8ae2c29a733a6287e93174c4008bf99dd10c430f1fbaa6;3f7d1d986abd3cb29cb2eba922e25d2147f803927e949e229c4caabc8afb2e68	8e30712a286a1ad9529d6470257ee4924e8d38a51b6cd47411d514d4af4d66fd	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #342c45 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_chest_scaled.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/coast_chestplate.png	f58b30c8e089704e4c8ae2c29a733a6287e93174c4008bf99dd10c430f1fbaa6;73144862eca52d292137ce1a11018a3edb1982ac6bc002e9d8efd6b0a6b16c42	e14a95b60127152e5e12280ac2a36cf730c7481005b74c723f3308929988dc14	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #68784a 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_chest_sleek.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/eye_chestplate.png	f58b30c8e089704e4c8ae2c29a733a6287e93174c4008bf99dd10c430f1fbaa6;724e9aa391568ce2ffc721e86d0e4e1b66ff873c6be5082c6c1244a789e597ff	e38615e09195f9d634c1c246003673b6dc863af7a90bd0542a2bb67e79d93f00	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #4e505b 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_feet_cured.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/dune_boots.png	9da94c35d0786c34953bc6c97f973265e10df64807aceccac1e93316bd212e06;b05bc80d9ce3d12653943ee985a6f2d7f3dbc47ec0e9fcd9f7eec585aa67be3a	c2de90e7596472ad8313ce800d1ad773a9bd6df5d960b8a46a7d573bf026948e	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #9b7148 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_feet_heavy.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/wild_boots.png	9da94c35d0786c34953bc6c97f973265e10df64807aceccac1e93316bd212e06;bec058eba05bc68cfca2250cbe8eed01323f273abbf519f41fba215c83b01666	5f56eaca84c8144fa8e536f7cf0f7ced13053e8f4275f409b4939884d2bc15f4	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #6f4a2f 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_feet_light.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/sentry_boots.png	9da94c35d0786c34953bc6c97f973265e10df64807aceccac1e93316bd212e06;f2537d87236b33ec8a5c05ba4d2add0fe8300e789f50f9802199b65391dd1a2b	63a123e190b3194591d139c1831f98526fad592f511df43b0a8aa9ce98ee1bd4	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #9a704c 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_feet_nightscale.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/silence_boots.png	9da94c35d0786c34953bc6c97f973265e10df64807aceccac1e93316bd212e06;8170ff348fda4dd7474a3da0bb248792831aa009535159fb2191408b3afbbb8b	e7aa70c8f5cdd361d1cbaf7a31adc307810a0c4b244360d42c419cc7f91721d1	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #342c45 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_feet_scaled.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/coast_boots.png	9da94c35d0786c34953bc6c97f973265e10df64807aceccac1e93316bd212e06;cb023d37981d5efbc89c7867097af49eb2a6b0d71390f1c810461cfd466edd35	a0166decd5789319b72dfa28e15839f4f431bb6f038b998e58cfebd681942c44	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #68784a 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_feet_sleek.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/eye_boots.png	9da94c35d0786c34953bc6c97f973265e10df64807aceccac1e93316bd212e06;16f9af7d275c617c128b6cef5172a947b01c7e439c075fb3e1ff40b6b1eff35d	2f2bf9be934dcb2c0ca59da09679c0a3885f59ab7eac0e98dc5ff4fbb36d00ad	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #4e505b 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_head_cured.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/dune_helmet.png	9eecf93ee43e429599ce689ce72f899b4a5a8355af05cf9809f540aefa2bb087;32fe92eaf5ed6bacb158d1e9f8aab86dcf2e4c77048d7af3c16b85f43ebbad4b	9b87913063d1cd9b4692e1f3ac32e557b9c878e28029ef47b2d874136a01e9fc	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #9b7148 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_head_heavy.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/wild_helmet.png	9eecf93ee43e429599ce689ce72f899b4a5a8355af05cf9809f540aefa2bb087;70bf829b1349e7f395c9e463db3a652285051d1ba52c38899cc2d59366beb39b	4739638110b8771796742ee32abed2ae9e2c640880109461511c04c327ccb6eb	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #6f4a2f 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_head_light.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/sentry_helmet.png	9eecf93ee43e429599ce689ce72f899b4a5a8355af05cf9809f540aefa2bb087;ad51abb3a2f839b0ad02837eacfd1f172043c94b6d51b0abc8028f4a5f796ecb	ffe93e76672bcb92b4fd07bde56975c170b8b6fd5dff070ccf3c22c80c37aa05	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #9a704c 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_head_nightscale.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/silence_helmet.png	9eecf93ee43e429599ce689ce72f899b4a5a8355af05cf9809f540aefa2bb087;d75d75eb923011939a62b7e8d23dea72508c7420d52f94bd5d20b73c8667c76c	10bcfaf1860673d9ccf8d220eb45bf03b1982294304bcfddfaa80fa249486cdf	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #342c45 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_head_scaled.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/coast_helmet.png	9eecf93ee43e429599ce689ce72f899b4a5a8355af05cf9809f540aefa2bb087;2369a54291b7f1d3af45a6c36d6d2ed48c4dd09ecad141d6b7f38e48d8d93732	42103b1ac2c8c25c4d45f7d01269a780b8b88fbbbcedb58943f1ac11b36383e9	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #68784a 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_head_sleek.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/eye_helmet.png	9eecf93ee43e429599ce689ce72f899b4a5a8355af05cf9809f540aefa2bb087;2e3c32ce53c3ec20d11ea8710ecd6930c0fe6515dc8dc246b8ba7e73f8fcd626	0ce52bf5f81e23d38aaa938249b81ce490c3b90396eaf17cbaea6487e91d042a	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #4e505b 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_legs_cured.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/dune_leggings.png	bd41dc2eca232fd93b4e7c724d9c854df1ead8f109ab6df1124bd76552e97332;ba26b3738ca803361da449ca233e3294f2eac73bbcea599c695c86860eb0872e	51f5471b7af54fc996716d2539b77b6e7296927f4a2d484131f2384479268d3d	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #9b7148 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_legs_heavy.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/wild_leggings.png	bd41dc2eca232fd93b4e7c724d9c854df1ead8f109ab6df1124bd76552e97332;67bc3a7c35d083a449a284c0fc0c0ed19a34e56b30da497e658488e3dee0db77	c0f190ef6f25ad080cee49b1259e52f4f9ae9a709a48b9564076d18ea6530305	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #6f4a2f 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_legs_light.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/sentry_leggings.png	bd41dc2eca232fd93b4e7c724d9c854df1ead8f109ab6df1124bd76552e97332;cd3ddcc05eb9f89b03ff726e3c8cb62a59e9ac1308695cd284272cce85942306	f19946042d7f030af1b0f56e6a903914098df09f15bae173dd84d0a6b10a5757	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #9a704c 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_legs_nightscale.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/silence_leggings.png	bd41dc2eca232fd93b4e7c724d9c854df1ead8f109ab6df1124bd76552e97332;5296bf2badbee6493d70a4062247960b3aa39d41d08753c33b13fa33d03bb26e	d0ba7a2758399f34fa99722383682ae0060a90b7eeca438930628c3be044a5d2	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #342c45 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_legs_scaled.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/coast_leggings.png	bd41dc2eca232fd93b4e7c724d9c854df1ead8f109ab6df1124bd76552e97332;46617a15bc2a95554e5ed04c74741578e13ced30f5bf8ba940ea0c5e5ee69a6c	41c0f97d2f0725664311ed4659de245862ffc950c8437d041667b65865c623c5	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #68784a 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_leather_legs_sleek.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_leather.png;/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/eye_leggings.png	bd41dc2eca232fd93b4e7c724d9c854df1ead8f109ab6df1124bd76552e97332;39c3bd82fd847de0db04ff2846afde9a1f26bb43503d70c0627e4828300e0ec2	8f0b2744318d6b79c11da6f114e75173965ead21951ed07fcdd53487a0577f1e	XSSheep base CC BY-SA 4.0; Aeonix_Aeon trim CC BY 4.0	over composite + #4e505b 18% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_chest.png	see owning LICENSE-media.md and tools/r10_art	-	62db78c76e021854b4505ef2cb337efcd524b16f866e55b2f3eb877be46f1711	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_chest_abyssal_steel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_netherite.png	3f2d5295e0eb08701df05cbfa7773ac6765c3e494f19792783e23e71de3729e9	3f2d5295e0eb08701df05cbfa7773ac6765c3e494f19792783e23e71de3729e9	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_chest_bronze.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_gold.png	cb87a0e9ec69dca9201931cade9458cd2b8935706bd96eab01a07d58f1327b1a	b8e8f5328b111947c6fdb345301312d5e9db71e73faa47dc05045655b8178a1e	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename + #b56f32 42% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_chest_embersteel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_gold.png	cb87a0e9ec69dca9201931cade9458cd2b8935706bd96eab01a07d58f1327b1a	53d7a7ff120739f9a71c36349e2dae5aa07b5c0ae4b48e1e9c16230cf43ce712	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename + #9f3528 58% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_chest_iron.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_iron.png	3938481c13603e0c786324b9c7db5bd63c8a684d935edbe07cc4f92f34fb79f1	3938481c13603e0c786324b9c7db5bd63c8a684d935edbe07cc4f92f34fb79f1	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_chest_silversteel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_diamond.png	ef27009d7badaf57f53fe50ef62d326a6541b001935af3e60c88b67e6f054d05	ef27009d7badaf57f53fe50ef62d326a6541b001935af3e60c88b67e6f054d05	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_chest_steel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_chestplate_chain.png	8e3203c295fdd311c9e546ac8353e833931bb6265aa03c9f0efa3992d017f8d5	8e3203c295fdd311c9e546ac8353e833931bb6265aa03c9f0efa3992d017f8d5	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_feet.png	see owning LICENSE-media.md and tools/r10_art	-	f5c2a156010d6ededd3fda271526fac5b78d632f456538cf4bc77a47d8a1f60c	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_feet_abyssal_steel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_netherite.png	77dcbb26db14772d0eb9bf02f4908086da896b400504c9ab602021211e49b4e8	77dcbb26db14772d0eb9bf02f4908086da896b400504c9ab602021211e49b4e8	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_feet_bronze.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_gold.png	3a983416366a6167e1547f214bafac67ad3eabdaca210769d405e9e5fa1ff616	b98ca3c48b4c0e5b5ee8c99ec23cfe2ab6161eda432096aab2acb748e1ccff82	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename + #b56f32 42% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_feet_embersteel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_gold.png	3a983416366a6167e1547f214bafac67ad3eabdaca210769d405e9e5fa1ff616	0dc998566a36ee9291d0714f7a0b1b00b0834581f632d3daf67a92dd270c57ae	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename + #9f3528 58% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_feet_iron.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_iron.png	40f1ef7676ddea381d4eaffcbdd5ee5a4b2511b646abf9c1b187468cc5c0bcf5	40f1ef7676ddea381d4eaffcbdd5ee5a4b2511b646abf9c1b187468cc5c0bcf5	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_feet_silversteel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_diamond.png	3daadc0b0bf5a1833ef9214dd75af8b64e4f6ba17d23a3a41e61b5df4247e6dd	3daadc0b0bf5a1833ef9214dd75af8b64e4f6ba17d23a3a41e61b5df4247e6dd	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_feet_steel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_boots_chain.png	56a26f7267b87710321ec8074b37fc10db0a42a38b4041cd3845d8e9b7fced3a	56a26f7267b87710321ec8074b37fc10db0a42a38b4041cd3845d8e9b7fced3a	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_head.png	see owning LICENSE-media.md and tools/r10_art	-	ef16c3690e74660cf970a0a005807d1d391c008cbd816bd25ecfbdee584bc787	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_head_abyssal_steel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_netherite.png	0694274034da4470d33221ebcea04703dd0bc7d1df48ad47239f965c3a1f1836	0694274034da4470d33221ebcea04703dd0bc7d1df48ad47239f965c3a1f1836	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_head_bronze.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_gold.png	6ae3ce746d5a3c58b8a39176af64d6fc1fa0586c22bc1684ffa59a8b7fb8751f	fef6ef048e47b287cb0af05343f9dd8e9bf7145e9bc6a2fb174910c1feb4e767	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename + #b56f32 42% colorize
